"qid","wp_title","title","insee"
"Q1030516","fr:Gavrelle","Gavrelle","62369"
"Q1044054","fr:Gennes-Ivergny","Gennes-Ivergny","62370"
"Q366425","fr:Givenchy-en-Gohelle","Givenchy-en-Gohelle","62371"
"Q992083","fr:Givenchy-le-Noble","Givenchy-le-Noble","62372"
"Q993185","fr:Givenchy-lès-la-Bassée","Givenchy-lès-la-Bassée","62373"
"Q376406","fr:Gomiécourt","Gomiécourt","62374"
"Q991861","fr:Gommecourt (Pas-de-Calais)","Gommecourt","62375"
"Q988987","fr:Gonnehem","Gonnehem","62376"
"Q741641","fr:Gosnay","Gosnay","62377"
"Q1045479","fr:Gouves","Gouves","62378"
"Q1030921","fr:Gouy-en-Artois","Gouy-en-Artois","62379"
"Q1044047","fr:Gouy-Servins","Gouy-Servins","62380"
"Q1042934","fr:Gouy-en-Ternois","Gouy-en-Ternois","62381"
"Q1042792","fr:Gouy-Saint-André","Gouy-Saint-André","62382"
"Q1046374","fr:Gouy-sous-Bellonne","Gouy-sous-Bellonne","62383"
"Q1031272","fr:Graincourt-lès-Havrincourt","Graincourt-lès-Havrincourt","62384"
"Q1042847","fr:Grand-Rullecourt","Grand-Rullecourt","62385"
"Q991982","fr:Grenay (Pas-de-Calais)","Grenay","62386"
"Q1030038","fr:Grévillers","Grévillers","62387"
"Q468200","fr:Grigny (Pas-de-Calais)","Grigny","62388"
"Q1031783","fr:Grincourt-lès-Pas","Grincourt-lès-Pas","62389"
"Q868461","fr:Groffliers","Groffliers","62390"
"Q869339","fr:Guarbecque","Guarbecque","62391"
"Q869364","fr:Guémappe","Guémappe","62392"
"Q869382","fr:Guemps","Guemps","62393"
"Q869405","fr:Guigny","Guigny","62395"
"Q869451","fr:Guinecourt","Guinecourt","62396"
"Q325999","fr:Guînes","Guînes","62397"
"Q869487","fr:Guisy","Guisy","62398"
"Q761437","fr:Habarcq","Habarcq","62399"
"Q869520","fr:Haillicourt","Haillicourt","62400"
"Q853270","fr:Haisnes","Haisnes","62401"
"Q870282","fr:Halinghen","Halinghen","62402"
"Q910570","fr:Hallines","Hallines","62403"
"Q989758","fr:Halloy (Pas-de-Calais)","Halloy","62404"
"Q910627","fr:Hamblain-les-Prés","Hamblain-les-Prés","62405"
"Q910670","fr:Hamelincourt","Hamelincourt","62406"
"Q910805","fr:Ham-en-Artois","Ham-en-Artois","62407"
"Q680515","fr:Hames-Boucres","Hames-Boucres","62408"
"Q910804","fr:Hannescamps","Hannescamps","62409"
"Q910806","fr:Haplincourt","Haplincourt","62410"
"Q910906","fr:Haravesnes","Haravesnes","62411"
"Q910957","fr:Hardinghen","Hardinghen","62412"
"Q274822","fr:Harnes","Harnes","62413"
"Q993560","fr:Haucourt (Pas-de-Calais)","Haucourt","62414"
"Q911016","fr:Haute-Avesnes","Haute-Avesnes","62415"
"Q993522","fr:Hautecloque","Hautecloque","62416"
"Q469874","fr:Hauteville (Pas-de-Calais)","Hauteville","62418"
"Q911057","fr:Haut-Loquin","Haut-Loquin","62419"
"Q375743","fr:Havrincourt","Havrincourt","62421"
"Q473413","fr:Hébuterne","Hébuterne","62422"
"Q911105","fr:Helfaut","Helfaut","62423"
"Q776452","fr:Hendecourt-lès-Cagnicourt","Hendecourt-lès-Cagnicourt","62424"
"Q874780","fr:Hendecourt-lès-Ransart","Hendecourt-lès-Ransart","62425"
"Q911161","fr:Héninel","Héninel","62426"
"Q240858","fr:Hénin-Beaumont","Hénin-Beaumont","62427"
"Q987889","fr:Hénin-sur-Cojeul","Hénin-sur-Cojeul","62428"
"Q987936","fr:Henneveux","Henneveux","62429"
"Q987968","fr:Hénu","Hénu","62430"
"Q988012","fr:Herbelles","Herbelles","62431"
"Q988044","fr:Herbinghen","Herbinghen","62432"
"Q1045454","fr:Héricourt (Pas-de-Calais)","Héricourt","62433"
"Q988075","fr:La Herlière","La Herlière","62434"
"Q547964","fr:Herlincourt","Herlincourt","62435"
"Q988238","fr:Herlin-le-Sec","Herlin-le-Sec","62436"
"Q1029923","fr:Herly (Pas-de-Calais)","Herly","62437"
"Q1068827","fr:Hermaville","Hermaville","62438"
"Q587542","fr:Hermelinghen","Hermelinghen","62439"
"Q874177","fr:Hermies","Hermies","62440"
"Q1046063","fr:Hermin","Hermin","62441"
"Q994683","fr:Hernicourt","Hernicourt","62442"
"Q876005","fr:Hersin-Coupigny","Hersin-Coupigny","62443"
"Q1046395","fr:Hervelinghen","Hervelinghen","62444"
"Q531809","fr:Hesdigneul-lès-Béthune","Hesdigneul-lès-Béthune","62445"
"Q1029808","fr:Hesdigneul-lès-Boulogne","Hesdigneul-lès-Boulogne","62446"
"Q467366","fr:Hesdin","Hesdin","62447"
"Q1045858","fr:Hesdin-l'Abbé","Hesdin-l'Abbé","62448"
"Q1069345","fr:Hesmond","Hesmond","62449"
"Q1045642","fr:Hestrus","Hestrus","62450"
"Q375919","fr:Heuchin","Heuchin","62451"
"Q1046012","fr:Heuringhem","Heuringhem","62452"
"Q1031163","fr:Hézecques","Hézecques","62453"
"Q1043177","fr:Hinges","Hinges","62454"
"Q1045907","fr:Hocquinghen","Hocquinghen","62455"
"Q1031506","fr:Houchin","Houchin","62456"
"Q380216","fr:Houdain","Houdain","62457"
"Q1045497","fr:Houlle","Houlle","62458"
"Q1045823","fr:Houvin-Houvigneul","Houvin-Houvigneul","62459"
"Q1030129","fr:Hubersent","Hubersent","62460"
"Q1026126","fr:Huby-Saint-Leu","Huby-Saint-Leu","62461"
"Q1068783","fr:Huclier","Huclier","62462"
"Q1059171","fr:Hucqueliers","Hucqueliers","62463"
"Q473419","fr:Hulluch","Hulluch","62464"
"Q1026183","fr:Humbercamps","Humbercamps","62465"
"Q1026202","fr:Humbert (Pas-de-Calais)","Humbert","62466"
"Q591548","fr:Humerœuille","Humerœuille","62467"
"Q269185","fr:Humières","Humières","62468"
"Q1026098","fr:Inchy-en-Artois","Inchy-en-Artois","62469"
"Q1026067","fr:Incourt (Pas-de-Calais)","Incourt","62470"
"Q1026125","fr:Inghem","Inghem","62471"
"Q1027464","fr:Inxent","Inxent","62472"
"Q852015","fr:Isbergues","Isbergues","62473"
"Q1064112","fr:Isques","Isques","62474"
"Q1026620","fr:Ivergny","Ivergny","62475"
"Q1025992","fr:Izel-lès-Équerchin","Izel-lès-Équerchin","62476"
"Q1069283","fr:Izel-lès-Hameau","Izel-lès-Hameau","62477"
"Q507556","fr:Journy","Journy","62478"
"Q953529","fr:Labeuvrière","Labeuvrière","62479"
"Q1026146","fr:Labourse","Labourse","62480"
"Q1025996","fr:Labroye","Labroye","62481"
"Q1029019","fr:Lacres","Lacres","62483"
"Q1026213","fr:Lagnicourt-Marcel","Lagnicourt-Marcel","62484"
"Q245243","fr:Laires","Laires","62485"
"Q477174","fr:Lambres","Lambres","62486"
"Q264786","fr:Landrethun-le-Nord","Landrethun-le-Nord","62487"
"Q1026036","fr:Landrethun-lès-Ardres","Landrethun-lès-Ardres","62488"
"Q429745","fr:Lapugnoy","Lapugnoy","62489"
"Q1025988","fr:Lattre-Saint-Quentin","Lattre-Saint-Quentin","62490"
"Q458711","fr:Laventie","Laventie","62491"
"Q1025820","fr:Lebiez","Lebiez","62492"
"Q1026297","fr:Lebucquière","Lebucquière","62493"
"Q1024958","fr:Léchelle (Pas-de-Calais)","Léchelle","62494"
"Q1025904","fr:Ledinghem","Ledinghem","62495"
"Q1024835","fr:Lefaux","Lefaux","62496"
"Q607550","fr:Leforest","Leforest","62497"
"Q165271","fr:Lens (Pas-de-Calais)","Lens","62498"
"Q943769","fr:Lépine (Pas-de-Calais)","Lépine","62499"
"Q1029450","fr:Lespesses","Lespesses","62500"
"Q1027211","fr:Lespinoy","Lespinoy","62501"
"Q1026879","fr:Lestrem","Lestrem","62502"
"Q1025852","fr:Leubringhen","Leubringhen","62503"
"Q1028480","fr:Leulinghem","Leulinghem","62504"
"Q1029624","fr:Leulinghen-Bernes","Leulinghen-Bernes","62505"
"Q1029747","fr:Licques","Licques","62506"
"Q600343","fr:Liencourt","Liencourt","62507"
"Q1025268","fr:Lières","Lières","62508"
"Q1027144","fr:Liettres","Liettres","62509"
"Q217841","fr:Liévin","Liévin","62510"
"Q512180","fr:Lignereuil","Lignereuil","62511"
"Q1025511","fr:Ligny-lès-Aire","Ligny-lès-Aire","62512"
"Q469206","fr:Ligny-sur-Canche","Ligny-sur-Canche","62513"
"Q1026805","fr:Ligny-Saint-Flochel","Ligny-Saint-Flochel","62514"
"Q1024940","fr:Ligny-Thilloy","Ligny-Thilloy","62515"
"Q383388","fr:Lillers","Lillers","62516"
"Q1029063","fr:Linghem","Linghem","62517"
"Q607110","fr:Linzeux","Linzeux","62518"
"Q877168","fr:Lisbourg","Lisbourg","62519"
"Q1025308","fr:Locon","Locon","62520"
"Q268109","fr:La Loge","La Loge","62521"
"Q266406","fr:Loison-sur-Créquoise","Loison-sur-Créquoise","62522"
"Q877564","fr:Loison-sous-Lens","Loison-sous-Lens","62523"
"Q1025267","fr:Longfossé","Longfossé","62524"
"Q245186","fr:Longuenesse","Longuenesse","62525"
"Q629697","fr:Longueville (Pas-de-Calais)","Longueville","62526"
"Q1025736","fr:Longvilliers (Pas-de-Calais)","Longvilliers","62527"
"Q323727","fr:Loos-en-Gohelle","Loos-en-Gohelle","62528"
"Q1026565","fr:Lorgies","Lorgies","62529"
"Q617345","fr:Lottinghen","Lottinghen","62530"
"Q260903","fr:Louches","Louches","62531"
"Q428546","fr:Lozinghem","Lozinghem","62532"
"Q582267","fr:Lugy","Lugy","62533"
"Q261414","fr:Lumbres","Lumbres","62534"
"Q597302","fr:La Madelaine-sous-Montreuil","La Madelaine-sous-Montreuil","62535"
"Q1029216","fr:Magnicourt-en-Comte","Magnicourt-en-Comte","62536"
"Q1028886","fr:Magnicourt-sur-Canche","Magnicourt-sur-Canche","62537"
"Q469155","fr:Maintenay","Maintenay","62538"
"Q876539","fr:Maisnil","Maisnil","62539"
"Q1024649","fr:Maisnil-lès-Ruitz","Maisnil-lès-Ruitz","62540"
"Q605612","fr:Maisoncelle","Maisoncelle","62541"
"Q1025473","fr:Maizières (Pas-de-Calais)","Maizières","62542"
"Q991299","fr:Mametz (Pas-de-Calais)","Mametz","62543"
"Q1025484","fr:Manin","Manin","62544"
"Q1026233","fr:Maninghem","Maninghem","62545"
"Q654452","fr:Maninghen-Henne","Maninghen-Henne","62546"
"Q1067574","fr:Marant (Pas-de-Calais)","Marant","62547"
"Q380224","fr:Marck","Marck","62548"
"Q670255","fr:Marconne","Marconne","62549"
"Q1025093","fr:Marconnelle","Marconnelle","62550"
"Q1026751","fr:Marenla","Marenla","62551"
"Q1026764","fr:Maresquel-Ecquemicourt","Maresquel-Ecquemicourt","62552"
"Q1022716","fr:Marest","Marest","62553"
"Q1025427","fr:Maresville","Maresville","62554"
"Q876642","fr:Marles-les-Mines","Marles-les-Mines","62555"
"Q1067865","fr:Marles-sur-Canche","Marles-sur-Canche","62556"
"Q673090","fr:Marœuil","Marœuil","62557"
"Q1026419","fr:Marquay (Pas-de-Calais)","Marquay","62558"
"Q877974","fr:Marquion","Marquion","62559"
"Q763001","fr:Marquise (Pas-de-Calais)","Marquise","62560"
"Q775232","fr:Martinpuich","Martinpuich","62561"
"Q1028417","fr:Matringhem","Matringhem","62562"
"Q381476","fr:Mazingarbe","Mazingarbe","62563"
"Q1025351","fr:Mazinghem","Mazinghem","62564"
"Q1027344","fr:Mencas","Mencas","62565"
"Q1025367","fr:Menneville (Pas-de-Calais)","Menneville","62566"
"Q1025877","fr:Mentque-Nortbécourt","Mentque-Nortbécourt","62567"
"Q470028","fr:Mercatel","Mercatel","62568"
"Q545027","fr:Merck-Saint-Liévin","Merck-Saint-Liévin","62569"
"Q876751","fr:Méricourt (Pas-de-Calais)","Méricourt","62570"
"Q1025154","fr:Merlimont","Merlimont","62571"
"Q736965","fr:Metz-en-Couture","Metz-en-Couture","62572"
"Q1025125","fr:Meurchin","Meurchin","62573"
"Q1026369","fr:Mingoval","Mingoval","62574"
"Q375506","fr:Moncheaux-lès-Frévent","Moncheaux-lès-Frévent","62576"
"Q950938","fr:Monchel-sur-Canche","Monchel-sur-Canche","62577"
"Q535600","fr:Monchiet","Monchiet","62578"
"Q1027385","fr:Monchy-au-Bois","Monchy-au-Bois","62579"
"Q610974","fr:Monchy-Breton","Monchy-Breton","62580"
"Q609224","fr:Monchy-Cayeux","Monchy-Cayeux","62581"
"Q1027166","fr:Monchy-le-Preux","Monchy-le-Preux","62582"
"Q1024842","fr:Mondicourt","Mondicourt","62583"
"Q1028474","fr:Mont-Bernanchon","Mont-Bernanchon","62584"
"Q1024619","fr:Montcavrel","Montcavrel","62585"
"Q1025723","fr:Montenescourt","Montenescourt","62586"
"Q455249","fr:Montigny-en-Gohelle","Montigny-en-Gohelle","62587"
"Q213344","fr:Montreuil (Pas-de-Calais)","Montreuil","62588"
"Q631080","fr:Mont-Saint-Éloi","Mont-Saint-Éloi","62589"
"Q1024847","fr:Monts-en-Ternois","Monts-en-Ternois","62590"
"Q940556","fr:Morchies","Morchies","62591"
"Q1027039","fr:Moringhem","Moringhem","62592"
"Q1026341","fr:Morval (Pas-de-Calais)","Morval","62593"
"Q1025538","fr:Mory (Pas-de-Calais)","Mory","62594"
"Q730445","fr:Moulle","Moulle","62595"
"Q854007","fr:Mouriez","Mouriez","62596"
"Q1029200","fr:Moyenneville (Pas-de-Calais)","Moyenneville","62597"
"Q260194","fr:Muncq-Nieurlet","Muncq-Nieurlet","62598"
"Q1024852","fr:Nabringhen","Nabringhen","62599"
"Q473492","fr:Nédon","Nédon","62600"
"Q541783","fr:Nédonchel","Nédonchel","62601"
"Q1025068","fr:Nempont-Saint-Firmin","Nempont-Saint-Firmin","62602"
"Q1026948","fr:Nesles","Nesles","62603"
"Q1025285","fr:Neufchâtel-Hardelot","Neufchâtel-Hardelot","62604"
"Q1026843","fr:Neulette","Neulette","62605"
"Q1025314","fr:Neuve-Chapelle","Neuve-Chapelle","62606"
"Q996767","fr:Neuville-au-Cornet","Neuville-au-Cornet","62607"
"Q997061","fr:Neuville-Bourjonval","Neuville-Bourjonval","62608"
"Q1000009","fr:Neuville-Saint-Vaast","Neuville-Saint-Vaast","62609"
"Q1000011","fr:Neuville-sous-Montreuil","Neuville-sous-Montreuil","62610"
"Q470197","fr:Neuville-Vitasse","Neuville-Vitasse","62611"
"Q1000008","fr:Neuvireuil","Neuvireuil","62612"
"Q1000003","fr:Nielles-lès-Bléquin","Nielles-lès-Bléquin","62613"
"Q244292","fr:Nielles-lès-Ardres","Nielles-lès-Ardres","62614"
"Q943423","fr:Nielles-lès-Calais","Nielles-lès-Calais","62615"
"Q1025641","fr:Nœux-lès-Auxi","Nœux-lès-Auxi","62616"
"Q161950","fr:Nœux-les-Mines","Nœux-les-Mines","62617"
"Q1026273","fr:Nordausques","Nordausques","62618"
"Q1027270","fr:Noreuil","Noreuil","62619"
"Q877969","fr:Norrent-Fontes","Norrent-Fontes","62620"
"Q921846","fr:Nortkerque","Nortkerque","62621"
"Q1027297","fr:Nort-Leulinghem","Nort-Leulinghem","62622"
"Q260434","fr:Nouvelle-Église","Nouvelle-Église","62623"
"Q612104","fr:Noyelles-Godault","Noyelles-Godault","62624"
"Q512752","fr:Noyelles-lès-Humières","Noyelles-lès-Humières","62625"
"Q1025765","fr:Noyelles-lès-Vermelles","Noyelles-lès-Vermelles","62626"
"Q1026671","fr:Noyelles-sous-Bellonne","Noyelles-sous-Bellonne","62627"
"Q877853","fr:Noyelles-sous-Lens","Noyelles-sous-Lens","62628"
"Q473409","fr:Noyellette","Noyellette","62629"
"Q1025263","fr:Noyelle-Vion","Noyelle-Vion","62630"
"Q876444","fr:Nuncq-Hautecôte","Nuncq-Hautecôte","62631"
"Q686272","fr:Oblinghem","Oblinghem","62632"
"Q1026703","fr:Œuf-en-Ternois","Œuf-en-Ternois","62633"
"Q1025815","fr:Offekerque","Offekerque","62634"
"Q1025431","fr:Offin","Offin","62635"
"Q1028957","fr:Offrethun","Offrethun","62636"
"Q177479","fr:Oignies (Pas-de-Calais)","Oignies","62637"
"Q495694","fr:Oisy-le-Verger","Oisy-le-Verger","62638"
"Q1025675","fr:Oppy","Oppy","62639"
"Q1026322","fr:Orville (Pas-de-Calais)","Orville","62640"
"Q876796","fr:Ostreville","Ostreville","62641"
"Q1024584","fr:Ourton","Ourton","62642"
"Q853099","fr:Outreau","Outreau","62643"
"Q1025292","fr:Ouve-Wirquin","Ouve-Wirquin","62644"
"Q513962","fr:Oye-Plage","Oye-Plage","62645"
"Q1025787","fr:Palluel","Palluel","62646"
"Q876425","fr:Le Parcq","Le Parcq","62647"
"Q596673","fr:Parenty","Parenty","62648"
"Q852798","fr:Pas-en-Artois","Pas-en-Artois","62649"
"Q1024951","fr:Pelves","Pelves","62650"
"Q1027367","fr:Penin (Pas-de-Calais)","Penin","62651"
"Q469677","fr:Pernes (Pas-de-Calais)","Pernes","62652"
"Q469111","fr:Pernes-lès-Boulogne","Pernes-lès-Boulogne","62653"
"Q973148","fr:Peuplingues","Peuplingues","62654"
"Q1028540","fr:Pierremont","Pierremont","62655"
"Q1029328","fr:Pihem","Pihem","62656"
"Q1027419","fr:Pihen-lès-Guînes","Pihen-lès-Guînes","62657"
"Q1027439","fr:Pittefaux","Pittefaux","62658"
"Q384795","fr:Planques","Planques","62659"
"Q1025584","fr:Plouvain","Plouvain","62660"
"Q988650","fr:Bouin-Plumoison","Bouin-Plumoison","62661"
"Q1027094","fr:Polincove","Polincove","62662"
"Q1025699","fr:Pommera","Pommera","62663"
"Q1029194","fr:Pommier (Pas-de-Calais)","Pommier","62664"
"Q1029522","fr:Le Ponchel","Le Ponchel","62665"
"Q928920","fr:Pont-à-Vendin","Pont-à-Vendin","62666"
"Q877744","fr:Le Portel","Le Portel","62667"
"Q644245","fr:Prédefin","Prédefin","62668"
"Q1024949","fr:Pressy (Pas-de-Calais)","Pressy","62669"
"Q245307","fr:Preures","Preures","62670"
"Q428205","fr:Pronville","Pronville","62671"
"Q772106","fr:Puisieux (Pas-de-Calais)","Puisieux","62672"
"Q1029559","fr:Quéant","Quéant","62673"
"Q1025706","fr:Quelmes","Quelmes","62674"
"Q606866","fr:Quercamps","Quercamps","62675"
"Q614815","fr:Quernes","Quernes","62676"
"Q508684","fr:Le Quesnoy-en-Artois","Le Quesnoy-en-Artois","62677"
"Q1025719","fr:Quesques","Quesques","62678"
"Q788007","fr:Questrecques","Questrecques","62679"
"Q473838","fr:Quiéry-la-Motte","Quiéry-la-Motte","62680"
"Q1025945","fr:Quiestède","Quiestède","62681"
"Q1025436","fr:Quilen","Quilen","62682"
"Q495669","fr:Quœux-Haut-Maînil","Quœux-Haut-Maînil","62683"
"Q1026505","fr:Racquinghem","Racquinghem","62684"
"Q1028487","fr:Radinghem","Radinghem","62685"
"Q953263","fr:Ramecourt (Pas-de-Calais)","Ramecourt","62686"
"Q877726","fr:Rang-du-Fliers","Rang-du-Fliers","62688"
"Q1027158","fr:Ransart (Pas-de-Calais)","Ransart","62689"
"Q975717","fr:Raye-sur-Authie","Raye-sur-Authie","62690"
"Q21619218","fr:Saint-Augustin (Pas-de-Calais)","Saint-Augustin","62691"
"Q1027169","fr:Rebergues","Rebergues","62692"
"Q390349","fr:Rebreuve-Ranchicourt","Rebreuve-Ranchicourt","62693"
"Q993034","fr:Rebreuve-sur-Canche","Rebreuve-sur-Canche","62694"
"Q1026400","fr:Rebreuviette","Rebreuviette","62695"
"Q875973","fr:Reclinghem","Reclinghem","62696"
"Q495716","fr:Récourt (Pas-de-Calais)","Récourt","62697"
"Q1024540","fr:Recques-sur-Course","Recques-sur-Course","62698"
"Q1026251","fr:Recques-sur-Hem","Recques-sur-Hem","62699"
"Q1024606","fr:Regnauville","Regnauville","62700"
"Q991243","fr:Rely","Rely","62701"
"Q877795","fr:Remilly-Wirquin","Remilly-Wirquin","62702"
"Q1029669","fr:Rémy (Pas-de-Calais)","Rémy","62703"
"Q245184","fr:Renty","Renty","62704"
"Q580742","fr:Rety","Réty","62705"
"Q495705","fr:Richebourg (Pas-de-Calais)","Richebourg","62706"
"Q1024545","fr:Riencourt-lès-Bapaume","Riencourt-lès-Bapaume","62708"
"Q1024344","fr:Riencourt-lès-Cagnicourt","Riencourt-lès-Cagnicourt","62709"
"Q470205","fr:Rimboval","Rimboval","62710"
"Q1022917","fr:Rinxent","Rinxent","62711"
"Q1023491","fr:Rivière (Pas-de-Calais)","Rivière","62712"
"Q469871","fr:Robecq","Robecq","62713"
"Q935507","fr:Roclincourt","Roclincourt","62714"
"Q1024006","fr:Rocquigny (Pas-de-Calais)","Rocquigny","62715"
"Q1024259","fr:Rodelinghem","Rodelinghem","62716"
"Q1023311","fr:Roëllecourt","Roëllecourt","62717"
"Q1024519","fr:Rœux","Rœux","62718"
"Q1023020","fr:Rollancourt","Rollancourt","62719"
"Q1023376","fr:Rombly","Rombly","62720"
"Q368018","fr:Roquetoire","Roquetoire","62721"
"Q1024352","fr:Rougefay","Rougefay","62722"
"Q1023004","fr:Roussent","Roussent","62723"
"Q1060593","fr:Rouvroy (Pas-de-Calais)","Rouvroy","62724"
"Q495699","fr:Royon","Royon","62725"
"Q495685","fr:Ruisseauville","Ruisseauville","62726"
"Q735272","fr:Ruitz","Ruitz","62727"
"Q876835","fr:Rumaucourt","Rumaucourt","62728"
"Q1023172","fr:Rumilly (Pas-de-Calais)","Rumilly","62729"
"Q6864","fr:Ruminghem","Ruminghem","62730"
"Q686562","fr:Ruyaulcourt","Ruyaulcourt","62731"
"Q681238","fr:Sachin (Pas-de-Calais)","Sachin","62732"
"Q1023399","fr:Sailly-au-Bois","Sailly-au-Bois","62733"
"Q963601","fr:Sailly-en-Ostrevent","Sailly-en-Ostrevent","62734"
"Q522059","fr:Sailly-Labourse","Sailly-Labourse","62735"
"Q877819","fr:Sailly-sur-la-Lys","Sailly-sur-la-Lys","62736"
"Q877788","fr:Sains-en-Gohelle","Sains-en-Gohelle","62737"
"Q936748","fr:Sains-lès-Fressin","Sains-lès-Fressin","62738"
"Q966339","fr:Sains-lès-Marquion","Sains-lès-Marquion","62739"
"Q1023003","fr:Sains-lès-Pernes","Sains-lès-Pernes","62740"
"Q1067570","fr:Saint-Amand (Pas-de-Calais)","Saint-Amand","62741"
"Q1023297","fr:Saint-Aubin (Pas-de-Calais)","Saint-Aubin","62742"
"Q736841","fr:Sainte-Austreberthe (Pas-de-Calais)","Sainte-Austreberthe","62743"
"Q380271","fr:Sainte-Catherine (Pas-de-Calais)","Sainte-Catherine","62744"
"Q1023905","fr:Saint-Denœux","Saint-Denœux","62745"
"Q874139","fr:Saint-Étienne-au-Mont","Saint-Étienne-au-Mont","62746"
"Q661888","fr:Saint-Floris","Saint-Floris","62747"
"Q244346","fr:Saint-Folquin","Saint-Folquin","62748"
"Q1022735","fr:Saint-Georges (Pas-de-Calais)","Saint-Georges","62749"
"Q301406","fr:Saint-Hilaire-Cottes","Saint-Hilaire-Cottes","62750"
"Q1022710","fr:Saint-Inglevert","Saint-Inglevert","62751"
"Q999115","fr:Saint-Josse (Pas-de-Calais)","Saint-Josse","62752"
"Q598043","fr:Saint-Laurent-Blangy","Saint-Laurent-Blangy","62753"
"Q1024183","fr:Saint-Léger (Pas-de-Calais)","Saint-Léger","62754"
"Q1024047","fr:Saint-Léonard (Pas-de-Calais)","Saint-Léonard","62755"
"Q473445","fr:Sainte-Marie-Kerque","Sainte-Marie-Kerque","62756"
"Q21996485","fr:Saint-Martin-lez-Tatinghem","Saint-Martin-lez-Tatinghem","62757"
"Q875983","fr:Saint-Martin-Boulogne","Saint-Martin-Boulogne","62758"
"Q1022822","fr:Saint-Martin-Choquel","Saint-Martin-Choquel","62759"
"Q1022665","fr:Saint-Martin-d'Hardinghem","Saint-Martin-d'Hardinghem","62760"
"Q1023816","fr:Saint-Martin-sur-Cojeul","Saint-Martin-sur-Cojeul","62761"
"Q1023845","fr:Saint-Michel-sous-Bois","Saint-Michel-sous-Bois","62762"
"Q1023850","fr:Saint-Michel-sur-Ternoise","Saint-Michel-sur-Ternoise","62763"
"Q876147","fr:Saint-Nicolas (Pas-de-Calais)","Saint-Nicolas","62764"
"Q208793","fr:Saint-Omer (Pas-de-Calais)","Saint-Omer","62765"
"Q1024226","fr:Saint-Omer-Capelle","Saint-Omer-Capelle","62766"
"Q385527","fr:Saint-Pol-sur-Ternoise","Saint-Pol-sur-Ternoise","62767"
"Q1023735","fr:Saint-Rémy-au-Bois","Saint-Rémy-au-Bois","62768"
"Q1022739","fr:Saint-Tricat","Saint-Tricat","62769"
"Q1068891","fr:Saint-Venant","Saint-Venant","62770"
"Q453707","fr:Sallaumines","Sallaumines","62771"
"Q261756","fr:Salperwick","Salperwick","62772"
"Q74641","fr:Samer","Samer","62773"
"Q457820","fr:Sangatte","Sangatte","62774"
"Q1024106","fr:Sanghen","Sanghen","62775"
"Q1024010","fr:Sapignies","Sapignies","62776"
"Q543252","fr:Le Sars","Le Sars","62777"
"Q1023179","fr:Sars-le-Bois","Sars-le-Bois","62778"
"Q966635","fr:Sarton","Sarton","62779"
"Q1068854","fr:Sauchy-Cauchy","Sauchy-Cauchy","62780"
"Q1022753","fr:Sauchy-Lestrée","Sauchy-Lestrée","62781"
"Q1024678","fr:Saudemont","Saudemont","62782"
"Q965210","fr:Saulchoy","Saulchoy","62783"
"Q473846","fr:Saulty","Saulty","62784"
"Q1022797","fr:Savy-Berlette","Savy-Berlette","62785"
"Q470146","fr:Selles (Pas-de-Calais)","Selles","62786"
"Q470263","fr:Sempy","Sempy","62787"
"Q262342","fr:Seninghem","Seninghem","62788"
"Q876068","fr:Senlecques","Senlecques","62789"
"Q1024367","fr:Senlis (Pas-de-Calais)","Senlis","62790"
"Q1023016","fr:Séricourt","Séricourt","62791"
"Q1023226","fr:Serques","Serques","62792"
"Q1023294","fr:Servins","Servins","62793"
"Q876207","fr:Setques","Setques","62794"
"Q774156","fr:Sibiville","Sibiville","62795"
"Q876599","fr:Simencourt","Simencourt","62796"
"Q427222","fr:Siracourt","Siracourt","62797"
"Q1022906","fr:Sombrin","Sombrin","62798"
"Q1022858","fr:Sorrus","Sorrus","62799"
"Q382038","fr:Souastre","Souastre","62800"
"Q1024742","fr:Souchez","Souchez","62801"
"Q875719","fr:Le Souich","Le Souich","62802"
"Q1023012","fr:Surques","Surques","62803"
"Q1024201","fr:Sus-Saint-Léger","Sus-Saint-Léger","62804"
"Q1023825","fr:Tangry","Tangry","62805"
"Q382048","fr:Tardinghen","Tardinghen","62806"
"Q1024042","fr:Teneur (Pas-de-Calais)","Teneur","62808"
"Q1022279","fr:Ternas","Ternas","62809"
"Q1022602","fr:Thélus","Thélus","62810"
"Q261399","fr:Thérouanne","Thérouanne","62811"
"Q245264","fr:Thiembronne","Thiembronne","62812"
"Q1024203","fr:La Thieuloye","La Thieuloye","62813"
"Q1022915","fr:Thièvres (Pas-de-Calais)","Thièvres","62814"
"Q1023164","fr:Tigny-Noyelle","Tigny-Noyelle","62815"
"Q1024516","fr:Tilloy-lès-Hermaville","Tilloy-lès-Hermaville","62816"
"Q1024178","fr:Tilloy-lès-Mofflaines","Tilloy-lès-Mofflaines","62817"
"Q1022634","fr:Tilly-Capelle","Tilly-Capelle","62818"
"Q260766","fr:Tilques","Tilques","62819"
"Q955993","fr:Tincques","Tincques","62820"
"Q473607","fr:Tingry","Tingry","62821"
"Q1023944","fr:Tollent","Tollent","62822"
"Q350782","fr:Torcy (Pas-de-Calais)","Torcy","62823"
"Q782030","fr:Tortefontaine","Tortefontaine","62824"
"Q1023972","fr:Tortequesne","Tortequesne","62825"
"Q323164","fr:Le Touquet-Paris-Plage","Le Touquet-Paris-Plage","62826"
